任务类型,店铺名,站点,状态,记录时间
获取声誉辅助信息,招财猫222,阿根廷,失败：页面结构不匹配,2026-09-01 18:50:46
获取声誉辅助信息,张健6,阿根廷,失败：页面结构不匹配,2026-09-01 18:50:27
获取声誉辅助信息,张健6,巴西,失败：页面结构不匹配,2026-09-01 18:52:32
获取声誉辅助信息,张健6,墨西哥,失败：页面结构不匹配,2026-09-01 18:54:34
获取声誉辅助信息,杨雨萌16,阿根廷,失败：登录失效,2026-09-01 18:56:03
获取声誉辅助信息,杨雨萌16,巴西,失败：登录失效,2026-09-01 18:56:05
获取声誉辅助信息,杨雨萌16,墨西哥,失败：登录失效,2026-09-01 18:56:05
获取声誉辅助信息,杨雨萌17,阿根廷,失败：登录失效,2026-09-01 18:56:31
获取声誉辅助信息,杨雨萌17,巴西,失败：登录失效,2026-09-01 18:56:33
获取声誉辅助信息,杨雨萌17,墨西哥,失败：登录失效,2026-09-01 18:56:33
获取声誉辅助信息,熊心豹胆3,阿根廷,失败：登录失效,2026-09-01 19:00:28
获取声誉辅助信息,熊心豹胆3,巴西,失败：登录失效,2026-09-01 19:00:30
获取声誉辅助信息,熊心豹胆3,墨西哥,失败：登录失效,2026-09-01 19:00:30
获取声誉辅助信息,杨雨萌5,阿根廷,失败：页面结构不匹配,2026-09-01 18:58:20
获取声誉辅助信息,杨雨萌10,阿根廷,失败：站点切换失败,2026-09-01 18:56:54
获取声誉辅助信息,杨雨萌10,巴西,失败：站点切换失败,2026-09-01 19:00:56
获取声誉辅助信息,杨雨萌10,墨西哥,失败：站点切换失败,2026-09-01 19:04:51
获取声誉辅助信息,杨雨萌11,阿根廷,失败：站点切换失败,2026-09-01 18:57:20
获取声誉辅助信息,杨雨萌11,巴西,失败：站点切换失败,2026-09-01 19:01:16
获取声誉辅助信息,杨雨萌11,墨西哥,失败：站点切换失败,2026-09-01 19:05:15
获取声誉辅助信息,杨雨萌14,阿根廷,失败：站点切换失败,2026-09-01 18:58:16
获取声誉辅助信息,杨雨萌14,巴西,失败：站点切换失败,2026-09-01 19:02:13
获取声誉辅助信息,杨雨萌14,墨西哥,失败：站点切换失败,2026-09-01 19:06:12
获取声誉辅助信息,熊心豹胆2,巴西,失败：页面结构不匹配,2026-09-01 19:03:38
获取声誉辅助信息,熊心豹胆2,墨西哥,失败：页面结构不匹配,2026-09-01 19:05:36
获取声誉辅助信息,杨雨萌21,阿根廷,失败：站点切换失败,2026-09-01 18:59:02
获取声誉辅助信息,杨雨萌21,巴西,失败：站点切换失败,2026-09-01 19:02:53
获取声誉辅助信息,杨雨萌21,墨西哥,失败：站点切换失败,2026-09-01 19:06:45
获取声誉辅助信息,杨雨萌20,阿根廷,失败：站点切换失败,2026-09-01 18:59:14
获取声誉辅助信息,杨雨萌20,巴西,失败：站点切换失败,2026-09-01 19:03:15
获取声誉辅助信息,杨雨萌20,墨西哥,失败：站点切换失败,2026-09-01 19:07:12
获取声誉辅助信息,腾,阿根廷,失败：页面结构不匹配,2026-09-01 19:03:58
获取声誉辅助信息,腾,巴西,失败：页面结构不匹配,2026-09-01 19:05:43
获取声誉辅助信息,杨雨萌22,阿根廷,失败：站点切换失败,2026-09-01 18:59:33
获取声誉辅助信息,杨雨萌22,巴西,失败：站点切换失败,2026-09-01 19:03:25
获取声誉辅助信息,杨雨萌22,墨西哥,失败：站点切换失败,2026-09-01 19:07:16
获取声誉辅助信息,钱程似锦4,阿根廷,失败：登录失效,2026-09-01 19:08:53
获取声誉辅助信息,钱程似锦4,巴西,失败：登录失效,2026-09-01 19:08:55
获取声誉辅助信息,钱程似锦4,墨西哥,失败：登录失效,2026-09-01 19:08:55
获取声誉辅助信息,跃,巴西,失败：页面结构不匹配,2026-09-01 19:09:05
获取声誉辅助信息,跃,墨西哥,失败：页面结构不匹配,2026-09-01 19:11:18
获取声誉辅助信息,飞黄腾达3,阿根廷,失败：登录失效,2026-09-01 19:12:13
获取声誉辅助信息,飞黄腾达3,巴西,失败：登录失效,2026-09-01 19:12:15
获取声誉辅助信息,飞黄腾达3,墨西哥,失败：登录失效,2026-09-01 19:12:15
获取声誉辅助信息,马到成功,阿根廷,失败：登录失效,2026-09-01 19:13:10
获取声誉辅助信息,马到成功,巴西,失败：登录失效,2026-09-01 19:13:12
获取声誉辅助信息,马到成功,墨西哥,失败：登录失效,2026-09-01 19:13:12
获取声誉辅助信息,顺财羊,墨西哥,失败：页面结构不匹配,2026-09-01 19:13:26
获取声誉辅助信息,虎,巴西,失败：页面结构不匹配,2026-09-01 19:12:03
获取声誉辅助信息,虎,墨西哥,失败：页面结构不匹配,2026-09-01 19:14:00
获取声誉辅助信息,风调雨顺,巴西,失败：页面结构不匹配,2026-09-01 19:13:04
获取声誉辅助信息,钱程似锦,阿根廷,失败：页面结构不匹配,2026-09-01 19:09:45
获取声誉辅助信息,钱程似锦,巴西,失败：页面结构不匹配,2026-09-01 19:12:06
获取声誉辅助信息,钱程似锦,墨西哥,失败：页面结构不匹配,2026-09-01 19:14:07
获取声誉辅助信息,飞黄腾达2,阿根廷,失败：页面结构不匹配,2026-09-01 19:12:17
获取声誉辅助信息,飞黄腾达5,阿根廷,失败：页面结构不匹配,2026-09-01 19:13:33
获取声誉辅助信息,龙,阿根廷,失败：登录失效,2026-09-01 19:15:24
获取声誉辅助信息,龙,巴西,失败：登录失效,2026-09-01 19:15:26
获取声誉辅助信息,龙,墨西哥,失败：登录失效,2026-09-01 19:15:26
获取声誉辅助信息,钱程似锦3,阿根廷,失败：页面结构不匹配,2026-09-01 19:10:10
获取声誉辅助信息,钱程似锦3,巴西,失败：页面结构不匹配,2026-09-01 19:12:17
获取声誉辅助信息,钱程似锦3,墨西哥,失败：页面结构不匹配,2026-09-01 19:14:52
获取声誉辅助信息,龙凤呈祥,阿根廷,失败：登录失效,2026-09-01 19:14:53
获取声誉辅助信息,龙凤呈祥,巴西,失败：登录失效,2026-09-01 19:14:55
获取声誉辅助信息,龙凤呈祥,墨西哥,失败：登录失效,2026-09-01 19:14:55
获取声誉辅助信息,鸿运当头,巴西,失败：页面结构不匹配,2026-09-01 19:16:53
获取声誉辅助信息,贝索斯,阿根廷,失败：站点切换失败,2026-09-01 19:09:54
获取声誉辅助信息,贝索斯,巴西,失败：站点切换失败,2026-09-01 19:14:02
获取声誉辅助信息,贝索斯,墨西哥,失败：站点切换失败,2026-09-01 19:18:22
获取声誉辅助信息,张健2,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,张健2,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,张健2,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,张建1,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,张建1,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,张建1,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,招财猫11,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,招财猫11,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,招财猫11,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,梁山好汉1,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,梁山好汉1,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,梁山好汉1,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,熊心豹胆6,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,熊心豹胆6,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,熊心豹胆6,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,蒋学斌2,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,蒋学斌2,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,蒋学斌2,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,蒋学斌4,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,蒋学斌4,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,蒋学斌4,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,跃马扬鞭fti,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,跃马扬鞭fti,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,跃马扬鞭fti,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,金满园1,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,金满园1,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,金满园1,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,金满园2,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,金满园2,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,金满园2,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,蒋学斌3,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,蒋学斌3,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,蒋学斌3,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,顺风顺水（fti）,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,顺风顺水（fti）,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,顺风顺水（fti）,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,金玉满堂fti,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,金玉满堂fti,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,金玉满堂fti,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,虎虎生威fti,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,虎虎生威fti,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
获取声誉辅助信息,虎虎生威fti,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-01 19:18:25
